date,pop_age,pop_age_frac,cases,infections,infections_lo,infections_hi,infections_pct,infections_lo_pct,infections_hi_pct
2020-03-06,41752736.147934906,2034309.7957506827,0.3462893712482944,37.05317262967696,16.701655270097003,84.17619945897401,1.821412486292626e-5,8.209986160900291e-6,4.1378259906531134e-5
2020-03-07,41752736.147934906,2034309.7957506827,0.5414276540223728,54.07724402580284,24.859310708444216,120.17789347342207,2.6582600220851683e-5,1.2220022122673237e-5,5.907551235532202e-5
2020-03-08,41752736.147934906,2034309.7957506827,0.8696451800262919,81.49297913332848,38.25217418976593,177.0747078552292,4.005927676480399e-5,1.8803514720161122e-5,8.704412092253958e-5
2020-03-09,41752736.147934906,2034309.7957506827,1.3849409003627167,122.28408270604064,58.629873416454906,259.83323820910766,6.0110845929892634e-5,2.8820523569675796e-5,1.277255011758061e-4
2020-03-10,41752736.147934906,2034309.7957506827,1.9697554171941132,164.3621318240232,80.46965900890318,341.755332510616,8.079503533205559e-5,3.955624614156124e-5,1.6799571688858947e-4
2020-03-11,41752736.147934906,2034309.7957506827,2.799628598182674,221.05733676563324,110.42829960230969,450.29132274061755,1.0866453930831153e-4,5.428293165228575e-5,2.2134845129350374e-4
2020-03-12,41752736.147934906,2034309.7957506827,3.7810255651283993,282.3357655573443,143.7481899660847,564.2165783446864,1.3878700586660614e-4,7.066189735031976e-5,2.7735037186727216e-4
2020-03-13,41752736.147934906,2034309.7957506827,5.359862947728497,377.51217885884125,195.63276465936502,741.3126124540096,1.8557261025208558e-4,9.616665321476976e-5,3.644049760771353e-4
2020-03-14,41752736.147934906,2034309.7957506827,7.1103242717780475,470.23977019269364,247.65535414634164,908.9136586545814,2.3115445404379523e-4,1.2173925262693536e-4,4.467921555277092e-4
2020-03-15,41752736.147934906,2034309.7957506827,10.32372419111821,637.11102390785,340.46066373538457,1214.258049692004,3.131828914350526e-4,1.6735930016487525e-4,5.968894473341163e-4
2020-03-16,41752736.147934906,2034309.7957506827,13.812908228722454,789.5079012324084,427.39042065525973,1486.2915449903564,3.880961999404182e-4,2.1009111864279647e-4,7.306121949051022e-4
2020-03-17,41752736.147934906,2034309.7957506827,17.820681654122307,935.6957421110762,512.2909454890938,1742.9266097350805,4.59957349694516e-4,2.518254331563364e-4,8.567655788591046e-4
2020-03-18,41752736.147934906,2034309.7957506827,22.764710856563923,1089.048426446482,602.083488962208,2010.5322791781625,5.353405015899316e-4,2.959645036463252e-4,9.883117524075303e-4
2020-03-19,41752736.147934906,2034309.7957506827,28.659627459791448,1239.77726247752,691.0707739150562,2272.037328853229,6.094338556827469e-4,3.397077354484465e-4,0.0011168590612890513
2020-03-20,41752736.147934906,2034309.7957506827,34.42097676607559,1337.9204395081354,750.8672325175531,2437.4989764619604,6.576778238510265e-4,3.691017140486584e-4,0.001198194582532842
2020-03-21,41752736.147934906,2034309.7957506827,40.85156398826401,1420.0277498744654,801.3433406359277,2575.2776924635227,6.980390857088998e-4,3.9391411392197676e-4,0.0012659220821935907
2020-03-22,41752736.147934906,2034309.7957506827,51.1524900034012,1585.3675976243808,898.5284552438246,2865.302007796521,7.793147341353497e-4,4.416871300136751e-4,0.0014084885270579908
2020-03-23,41752736.147934906,2034309.7957506827,63.98928973461062,1765.854681177741,1004.1197132368503,3183.7375104354714,8.680362670751045e-4,4.935923305950159e-4,0.0015650209801308249
2020-03-24,41752736.147934906,2034309.7957506827,74.96343008066002,1842.2423040714916,1050.053671567876,3316.1156326323257,9.055859180935045e-4,5.161719585489165e-4,0.0016300937249376232
2020-03-25,41752736.147934906,2034309.7957506827,89.48021102193233,1961.2699795956387,1119.69034236818,3527.049988531445,9.640960210152793e-4,5.504030628506126e-4,0.0017337821387375882
2020-03-26,41752736.147934906,2034309.7957506827,100.36829823300077,1967.4918595387928,1124.2921460799419,3536.782122790417,9.671544932087232e-4,5.526651586834962e-4,0.0017385661368677161
2020-03-27,41752736.147934906,2034309.7957506827,111.11455939833772,1955.3544972425477,1117.7922147984652,3514.9331472435974,9.611881638317533e-4,5.494700055681478e-4,0.0017278258968155577
2020-03-28,41752736.147934906,2034309.7957506827,131.78147041135222,2091.404982095768,1195.5090649990593,3760.5700152004974,0.0010280661217206676,5.876730611513884e-4,0.0018485729278085719
2020-03-29,41752736.147934906,2034309.7957506827,145.8415675361643,2098.346223468278,1199.0131861537193,3774.8634709551393,0.0010314782084082552,5.893955722271249e-4,0.0018555991220413767
2020-03-30,41752736.147934906,2034309.7957506827,154.5825495386165,2028.0935843162376,1158.1401692813836,3650.60043986924,9.969443142595932e-4,5.693037371694989e-4,0.0017945154899684922
2020-03-31,41752736.147934906,2034309.7957506827,163.99315955506822,1974.1878324333084,1126.4768691313122,3555.6664381278297,9.704460139537456e-4,5.537390969086052e-4,0.0017478490471584
2020-04-01,41752736.147934906,2034309.7957506827,174.48083032925166,1939.8951976342523,1105.9758219346445,3495.693315190716,9.535888789831097e-4,5.436614542410574e-4,0.0017183682261632952
2020-04-02,41752736.147934906,2034309.7957506827,180.86765198616888,1869.6751344921008,1065.0618821976939,3370.3805776812414,9.190709981328925e-4,5.235495028448577e-4,0.0016567685928275905
2020-04-03,41752736.147934906,2034309.7957506827,187.5575771918132,1814.8518019033233,1033.0609497674025,3272.157256820023,8.921216452352691e-4,5.078188936244058e-4,0.001608485228579731
2020-04-04,41752736.147934906,2034309.7957506827,196.56652160956784,1792.3246247500192,1019.5458216762842,3231.613203000977,8.810480235084508e-4,5.011752997532318e-4,0.0015885551009739282
2020-04-05,41752736.147934906,2034309.7957506827,207.57871034576797,1795.2506929827118,1020.67361741449,3236.408033902531,8.824863827194248e-4,5.017296871629378e-4,0.0015909120826448464
2020-04-06,41752736.147934906,2034309.7957506827,205.26246895761417,1694.4539750798328,963.0417831653554,3053.787549145701,8.329380208556488e-4,4.7339976692683736e-4,0.001501141839617805
2020-04-07,41752736.147934906,2034309.7957506827,209.60701623359373,1661.6102554986498,944.2672103685969,2993.330343041545,8.167931251029037e-4,4.6417080247118994e-4,0.0014714230592086262
2020-04-08,41752736.147934906,2034309.7957506827,205.78421329229425,1575.5070896169884,895.4629912779715,2836.732883144392,7.744676316792787e-4,4.401802484304195e-4,0.0013944448820282097
2020-04-09,41752736.147934906,2034309.7957506827,207.83888467714803,1545.0191244315367,878.473604719542,2780.208040754388,7.594807475532052e-4,4.318288230015505e-4,0.0013666591226969248
2020-04-10,41752736.147934906,2034309.7957506827,206.0824021078834,1494.764309400236,850.4645470363498,2688.0378028003033,7.347771281063175e-4,4.180604885316983e-4,0.0013213512555536743
2020-04-11,41752736.147934906,2034309.7957506827,209.4937694766213,1489.1962785923658,847.9616593500358,2676.334785596097,7.32040066711096e-4,4.1683015100319495e-4,0.0013155984359837878
2020-04-12,41752736.147934906,2034309.7957506827,210.34763002528044,1471.216540796483,838.5683431254544,2642.2596012653107,7.232018170829227e-4,4.122127047105003e-4,0.00129884819253416
2020-04-13,41752736.147934906,2034309.7957506827,208.96253039597246,1442.9527711676806,823.4533258656584,2589.6954310317096,7.093082745714327e-4,4.0478265777695624e-4,0.001273009369782877
2020-04-14,41752736.147934906,2034309.7957506827,207.6484514656793,1419.7887817333879,811.3600378524465,2546.29036351703,6.979216168054041e-4,3.988379938725339e-4,0.0012516728616436814
2020-04-15,41752736.147934906,2034309.7957506827,209.25046103528712,1420.1431654333762,812.8183011124969,2545.049911320889,6.980958202137191e-4,3.995548282814801e-4,0.0012510630960127376
2020-04-16,41752736.147934906,2034309.7957506827,198.9158239588329,1342.687364643108,769.7798414966359,2404.4414151437973,6.600210879619942e-4,3.783985325659697e-4,0.001181944569193077
2020-04-17,41752736.147934906,2034309.7957506827,203.30919836731059,1367.093065387235,785.1790427231921,2446.3117649174246,6.720181302979778e-4,3.8596827502049774e-4,0.0012025266604070541
2020-04-18,41752736.147934906,2034309.7957506827,209.21203958577834,1403.1430300978327,807.3968568309942,2508.960208541736,6.897391110384234e-4,3.9688982401672794e-4,0.0012333225813406174
2020-04-19,41752736.147934906,2034309.7957506827,200.70472535337896,1343.8305167564067,774.7461559020117,2401.1651785463946,6.605830240622317e-4,3.808398099052174e-4,0.0011803340786944096
2020-04-20,41752736.147934906,2034309.7957506827,205.78231174059704,1376.3757557489698,795.0132694320162,2457.602452970415,6.765811965434065e-4,3.9080245845183454e-4,0.001208076792484565
2020-04-21,41752736.147934906,2034309.7957506827,199.52320488482087,1333.5890979965623,771.7044421156759,2379.6272701666476,6.555486783685535e-4,3.7934460313155424e-4,0.0011697467490631333
2020-04-22,41752736.147934906,2034309.7957506827,199.41792436474407,1332.1511047000506,772.181736784826,2375.591478953154,6.548418080091249e-4,3.7957922554262804e-4,0.0011677628864174715
2020-04-23,41752736.147934906,2034309.7957506827,198.13079332107841,1322.7760358290582,767.793014657341,2357.6928012512512,6.502333315172084e-4,3.774218736306173e-4,0.001158964483273914
2020-04-24,41752736.147934906,2034309.7957506827,204.13329786548456,1361.8326019913204,791.3492677652031,2426.240393224975,6.694322589587636e-4,3.890013553580646e-4,0.001192660232130311
2020-04-25,41752736.147934906,2034309.7957506827,206.20687635154852,1374.3219579503527,799.3035153917994,2447.5835187983275,6.755716168801187e-4,3.929114027083803e-4,0.0012031518129199895
2020-04-26,41752736.147934906,2034309.7957506827,208.47866682862795,1387.7534938299068,807.6580663436339,2470.775245458505,6.821741195606888e-4,3.9701822604929214e-4,0.001214552105396888
2020-04-27,41752736.147934906,2034309.7957506827,208.43404246574497,1385.4221348240471,806.7362414815942,2466.1010135883002,6.810280999078663e-4,3.9656508716947887e-4,0.0012122544062558977
