date,cases.fitted,cum.incidence,infections,infections.lo,infections.hi,pop,pct_inf,pct_inf_lo,pct_inf_hi
2021-05-28,18.391482189115692,143838.5195375147,70.34197503489396,NA,NA,415759,1.691893020593516e-4,NA,NA
2021-05-29,17.559844018644615,143907.12586350003,68.60632598534269,NA,NA,415759,1.6501465027899022e-4,NA,NA
2021-05-30,16.822874388828744,143974.19076321507,67.0648997150533,NA,NA,415759,1.6130715081345997e-4,NA,NA
2021-05-31,16.177517777129083,144039.89520098717,65.7044377720985,NA,NA,415759,1.5803491390949684e-4,NA,NA
2021-06-01,15.62021553342771,144104.40811746815,64.51291648096769,NA,NA,415759,1.551690197469392e-4,NA,NA
2021-06-02,15.147403318277329,144167.8876744456,63.47955697746518,NA,NA,415759,1.5268354257506195e-4,NA,NA
2021-06-03,14.755176295470104,144230.48276914126,62.59509469564932,NA,NA,415759,1.5055619889322737e-4,NA,NA
2021-06-04,14.440061781216766,144292.33447050728,61.85170136602943,NA,NA,415759,1.4876815983786142e-4,NA,NA
2021-06-05,14.19996300834373,144353.57732752812,61.24285702085011,NA,NA,415759,1.4730374332449836e-4,NA,NA
2021-06-06,14.032381666313803,144414.34057264175,60.76324511364349,NA,NA,415759,1.4615016178517722e-4,NA,NA
2021-06-07,13.932741484619388,144474.7491790186,60.40860637683602,NA,NA,415759,1.452971706609743e-4,NA,NA
2021-06-08,13.896118493190878,144534.92462180014,60.175442781527195,NA,NA,415759,1.4473635635434758e-4,NA,NA
2021-06-09,13.918142209678907,144594.98553746432,60.060915664194134,NA,NA,415759,1.4446089119945482e-4,NA,NA
2021-06-10,13.99468428240911,144655.0483425953,60.06280513098625,NA,NA,415759,0.00014446543581975675,NA,NA
2021-06-11,14.12170445083668,144715.22781686138,60.17947426606379,NA,NA,415759,1.4474605304049651e-4,NA,NA
2021-06-12,14.296365448188086,144775.6377093229,60.40989246153779,NA,NA,415759,1.4530026400279438e-4,NA,NA
2021-06-13,14.51747855295439,144836.39159590463,60.753886581731976,NA,NA,415759,1.4612765227387014e-4,NA,NA
2021-06-14,14.783978559529821,144897.60381334394,61.21221743931445,NA,NA,415759,1.4723004779046143e-4,NA,NA
2021-06-15,15.094086172818592,144959.39039821562,61.78658487168496,NA,NA,415759,1.4861153906875127e-4,NA,NA
2021-06-16,15.44440338701077,145021.87004551772,62.479647302086406,NA,NA,415759,1.5027852025352765e-4,NA,NA
2021-06-17,15.830944992991991,145085.16519516858,63.295149650856025,NA,NA,415759,1.5223999877538675e-4,NA,NA
2021-06-18,16.251787615833738,145149.40381792694,64.23862275835397,NA,NA,415759,1.5450927763043968e-4,NA,NA
2021-06-19,16.706361741811286,145214.72160239727,65.31778447032444,NA,NA,415759,1.571049200866955e-4,NA,NA
2021-06-20,17.19213826762556,145281.2643411526,66.5427387553247,NA,NA,415759,1.6005122860918153e-4,NA,NA
2021-06-21,17.707595605530123,145349.1905737191,67.92623256650575,NA,NA,415759,1.6337886267406296e-4,NA,NA
2021-06-22,18.249409238985123,145418.6745380597,69.4839643406262,NA,NA,415759,1.6712558078267988e-4,NA,NA
