date,cases.fitted,cum.incidence,infections,infections.lo,infections.hi,pop,pct_inf,pct_inf_lo,pct_inf_hi
2020-09-02,166.52025443306002,49124.37924089248,402.47832678165184,NA,NA,415759,9.680567992073578e-4,NA,NA
2020-09-03,171.36494721255286,49519.646604101734,395.2673632092547,NA,NA,415759,9.507127042571651e-4,NA,NA
2020-09-04,175.4496605851121,49906.796109789946,387.1495056882104,NA,NA,415759,9.31187312092367e-4,NA,NA
2020-09-05,178.6683572241103,50285.04255563728,378.2464458473356,NA,NA,415759,9.097733202344041e-4,NA,NA
2020-09-06,180.9343626556718,50653.73203689867,368.68948126139065,NA,NA,415759,8.867865308060455e-4,NA,NA
2020-09-07,182.18306762964926,51012.34784647439,358.61580957571874,NA,NA,415759,8.625569370133148e-4,NA,NA
2020-09-08,182.37999629489025,51360.51325746518,348.16541099079353,NA,NA,415759,8.37421224773952e-4,NA,NA
2020-09-09,181.5295817865593,51697.99140898615,337.4781515209677,NA,NA,415759,8.117158053607202e-4,NA,NA
2020-09-10,179.674984179623,52024.68040233578,326.68899334963663,NA,NA,415759,7.857652951581003e-4,NA,NA
2020-09-11,176.8900862301745,52340.60147534046,315.921073004673,NA,NA,415759,7.598658670159227e-4,NA,NA
2020-09-12,173.26965528278572,52645.88602088247,305.2845455420068,NA,NA,415759,7.34282470233974e-4,NA,NA
2020-09-13,168.92096527704734,52940.762718477075,294.87669759460806,NA,NA,415759,7.092491024718841e-4,NA,NA
2020-09-14,163.95752597346421,53225.545125559205,284.7824070821304,NA,NA,415759,6.849699154609531e-4,NA,NA
2020-09-15,158.49454600334838,53500.61913926053,275.07401370132925,NA,NA,415759,6.616189035025803e-4,NA,NA
2020-09-16,152.64561121125917,53766.4289209177,265.8097816571659,NA,NA,415759,6.393362059682794e-4,NA,NA
2020-09-17,146.5201874386794,54023.464001746885,257.0350808291847,NA,NA,415759,6.182309482877934e-4,NA,NA
2020-09-18,140.22170680122218,54272.248159366805,248.7841576199183,NA,NA,415759,5.983855012637568e-4,NA,NA
2020-09-19,133.8461081454434,54513.33000513835,241.08184577154498,NA,NA,415759,5.798595959956248e-4,NA,NA
2020-09-20,127.4807722966089,54747.27485931746,233.94485417911415,NA,NA,415759,5.62693421379006e-4,NA,NA
2020-09-21,121.20382396941187,54974.65684229729,227.38198297982908,NA,NA,415759,5.469081438521573e-4,NA,NA
2020-09-22,115.08377482532273,55196.05218960856,221.39534731126798,NA,NA,415759,5.325088508276862e-4,NA,NA
2020-09-23,109.17947427081116,55412.03396297114,215.9817733625767,NA,NA,415759,5.19487908530126e-4,NA,NA
2020-09-24,103.54033080495172,55623.16794290326,211.13397993212374,NA,NA,415759,5.078278039251675e-4,NA,NA
2020-09-25,98.20676865980607,55830.00935391726,206.84141101399896,NA,NA,415759,4.975031472896533e-4,NA,NA
2020-09-26,93.21088567681791,56033.09960030901,203.09024639175524,NA,NA,415759,4.884806976920649e-4,NA,NA
2020-09-27,88.57727539392488,56232.96340718799,199.86380687898128,NA,NA,415759,4.807203376931859e-4,NA,NA
2020-09-28,84.32397255460741,56430.10645349277,197.14304630478128,NA,NA,415759,4.7417625668904646e-4,NA,NA
2020-09-29,80.4634266677491,56625.01330545946,194.90685196668815,NA,NA,415759,4.6879767357216117e-4,NA,NA
2020-09-30,77.00195828721557,56818.14560056682,193.132295107358,NA,NA,415759,4.645294391879863e-4,NA,NA
