date,pop_age,pop_age_frac,cases,infections,infections_lo,infections_hi,infections_pct,infections_lo_pct,infections_hi_pct
2021-04-20,44084236.445759006,2061013.2595846215,567.5262848541023,2003.2583259397252,1271.8848805373898,3290.8968944150142,9.719774080169983e-4,6.171163017135206e-4,0.0015967373713443574
2021-04-21,44084236.445759006,2061013.2595846215,547.0231365001906,1946.5617385127177,1235.3533217565437,3198.831658172486,9.4446832375306e-4,5.9939125379791e-4,0.0015520674810297831
2021-04-22,44084236.445759006,2061013.2595846215,535.1847543462495,1921.7230973279875,1219.0344777239532,3159.1473915288393,9.324166588405615e-4,5.914733794432931e-4,0.0015328127448173414
2021-04-23,44084236.445759006,2061013.2595846215,504.41845818004606,1829.3340932538442,1159.8743848735653,3008.4141657726445,8.875896769448877e-4,5.627690066910717e-4,0.0014596772494219485
2021-04-24,44084236.445759006,2061013.2595846215,489.8791761081771,1795.9181532734794,1138.1207081469324,2954.6495180683746,8.713763217784588e-4,5.522141610948734e-4,0.0014335907371424953
2021-04-25,44084236.445759006,2061013.2595846215,484.9704287730856,1798.592475903623,1139.2263604161947,2960.302236661477,8.726738984037943e-4,5.527506216266631e-4,0.0014363334262381692
2021-04-26,44084236.445759006,2061013.2595846215,484.87386147974985,1820.2082559460225,1152.3009075518842,2997.2083750214174,8.831618367719133e-4,5.59094368846574e-4,0.0014542402195051756
2021-04-27,44084236.445759006,2061013.2595846215,466.8347583113607,1774.7816442662288,1122.9228140953933,2923.7606430125916,8.61120924871643e-4,5.448401696948365e-4,0.0014186035094222776
2021-04-28,44084236.445759006,2061013.2595846215,453.8072988281515,1747.9208772447646,1105.299447448825,2880.8979623626287,8.480881280681533e-4,5.362893432677809e-4,0.0013978066123374905
2021-04-29,44084236.445759006,2061013.2595846215,437.1464573841582,1706.6360744153696,1078.5637764119729,2814.2597680741255,8.280568145201194e-4,5.233172428154817e-4,0.0013654738779513306
2021-04-30,44084236.445759006,2061013.2595846215,428.71086852969233,1697.1472653221826,1071.9268435611912,2800.061879696664,8.234528610768022e-4,5.200970146971439e-4,0.001358585087541354
2021-05-01,44084236.445759006,2061013.2595846215,407.73595268818576,1637.3634877467944,1033.536646372019,2702.872001855885,7.944458775955619e-4,5.014701587025786e-4,0.0013114287301580119
2021-05-02,44084236.445759006,2061013.2595846215,418.5390207493645,1705.5041495913563,1075.8795373639016,2816.9077339228816,8.275076065910828e-4,5.220148547616502e-4,0.0013667586663128036
2021-05-03,44084236.445759006,2061013.2595846215,389.30707658917646,1609.989835205579,1014.9847260642584,2660.6599265360146,7.811642296421023e-4,4.924687996761454e-4,0.0012909475056323734
2021-05-04,44084236.445759006,2061013.2595846215,390.3509922280326,1638.4299211198656,1032.2518429951776,2709.2380230799035,7.949633091880623e-4,5.008467743692337e-4,0.0013145175124326593
2021-05-05,44084236.445759006,2061013.2595846215,378.0364853521112,1610.65182810805,1014.0919189160172,2664.896898489405,7.814854274312928e-4,4.920356112218309e-4,0.0012930032769544097
2021-05-06,44084236.445759006,2061013.2595846215,372.5266027261569,1611.3332792363092,1013.8549919969288,2667.6550981904147,7.818160663173311e-4,4.919206546983895e-4,0.001294341550586655
2021-05-07,44084236.445759006,2061013.2595846215,347.2915021144216,1525.4372412097998,959.1734065370297,2527.027825733726,7.401394601009204e-4,4.653892458364593e-4,0.0012261094459154647
2021-05-08,44084236.445759006,2061013.2595846215,321.1845989446806,1433.0468091970363,900.4788965597928,2375.488563740765,6.953117853719455e-4,4.369107730734717e-4,0.0011525828631590285
2021-05-09,44084236.445759006,2061013.2595846215,311.41181083996184,1411.6341965048618,886.4297966736502,2341.514326404858,6.849224234439733e-4,4.300941745771699e-4,0.0011360986230999643
2021-05-10,44084236.445759006,2061013.2595846215,326.4800992124398,1503.7277644804242,943.6254102231669,2495.9208253931356,7.296060602654671e-4,4.578453854359705e-4,0.0012110163841916116
2021-05-11,44084236.445759006,2061013.2595846215,315.2787273205186,1475.567259508699,925.3317507671283,2450.823371570314,7.159426328999388e-4,4.4896933411948085e-4,0.0011891351791032414
